id,tweet,0,1,2,3,4
343,"RT @Refugees: As dusk sets in, hundreds of refugees have decided to walk from #Hungary to #Austria. #Europe ",http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Europe,,
344,"New Record: 10, 046 migrants enter Hungary on Wednesday  ",http://dbpedia.org/resource/Hungary,,,,
345,RT @keksec_org: Estonian reporter recognizes Al-Qaeda terrorist he interviewed 2 yrs ago among Refugees en route to Germany. ,http://dbpedia.org/resource/Nazi_Germany,,,,
346,RT @nabihbulos: #Austria-n lady greets #Syria-n baby on train 2 #Munich. A good day 4 refugees for a change.  ,http://dbpedia.org/resource/Munich,,,,
347,"RT @CBCAlerts: About 3,000 refugees are stuck at Budapest train station. Hungarian police block them from taking trains for 2nd day. ",http://dbpedia.org/resource/Budapest,,,,
348,RT @AJENews: Trains from Hungary carrying hundreds of refugees arrive in Vienna and Munich.  ,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Vienna,http://dbpedia.org/resource/Munich,,
349,RT @trove: A huge group of refugees in Hungary is walking 150 miles to Austria on a highway:  ,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Austria,,,
350,"Munich - #Germany´s police: Some 12,200 #refugees arrived Saturday: @VOANews via @BruceKAnderson  #EU #refugeescrisis",http://dbpedia.org/resource/Munich,http://dbpedia.org/resource/Nazi_Germany,http://dbpedia.org/resource/European_Union,,
351,"RT @ianbremmer: Refugees Walking to Austria
Hungarians in 1956
Syrians in 2015 ",http://dbpedia.org/resource/Austria,,,,
352,"Germans Welcome Migrants After Long Journey Through Hungary and Austria: By Saturday evening, some 6,000 migrants had already arrived...",http://dbpedia.org/resource/Hungary,,,,
353,RT @saulocorona: #Germany: Applause as hundreds of #refugees arrive in #Munich:  #RefugeesWelcome #MarchOfHope ,http://dbpedia.org/resource/Nazi_Germany,http://dbpedia.org/resource/Munich,,,
354,"RT @Conflicts: Left - Hungarian refugees walking to Austria in 1956

Right - Syrian refugees walking from #Hungary to #Austria 2015 ",http://dbpedia.org/resource/Hungary,,,,
356,"RT @ianbremmer: Refugees Walking to Austria
Hungarians in 1956
Syrians in 2015 ",http://dbpedia.org/resource/Austria,,,,
357,RT @jonsnowC4: #RefugeeCrisis: Hundreds begin march to Austria - @mattfrei @NanettevdLaan @daibaker  ,http://dbpedia.org/resource/Austria,,,,
358,"RT @tom_nuttall: 9,000 migrants on the Macedonia-Serbia border, UNHCR tells me. Almost all will make their way towards Hungary. Last week n…",http://dbpedia.org/resource/Hungary,,,,
359,"Migrants Crisis: Over 4,000 Walk From Serbia To Hungary  ",http://dbpedia.org/resource/Serbia,http://dbpedia.org/resource/Hungary,,,
360,"RT @AP: BREAKING: More than 1,000 migrants from Middle East and Asia arrive by bus on border with Austria",http://dbpedia.org/resource/Andhra_Pradesh,http://dbpedia.org/resource/Middle_East,http://dbpedia.org/resource/Asia,http://dbpedia.org/resource/Austria,
361,"RT @LindaSuhler: 35 MILLION migrants heading to Europe, says Hungary, builds 2nd fence #invasion #Islam

#tcot ",http://dbpedia.org/resource/Europe,http://dbpedia.org/resource/Hungary,,,
362,"RT @bouckap: Literally thousands of #SyrianRefugees &amp; other asylum seekers defiantly walking out of inhospitable #Hungary, heading 2 #Austr…",http://dbpedia.org/resource/Hungary,,,,
363,"VIDEO: Migrants camp in a cornfield in Roszke: Nearly 180,000 refugees have arrived in Hungary this year. Nick… ",http://dbpedia.org/resource/Hungary,,,,
364,"RT @cnni: Up to 10,000 migrants arrive in Germany per day. They've implemented temporary border controls  ",http://dbpedia.org/resource/Nazi_Germany,,,,
365,"RT @BrezMeja: People in #Austria, be prepared for refugees coming, trains arrive at 19.20 in Graz and 22.04 in Vienna.",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Graz,,,
366,RT @sorth: Incredible scenes on M1 highway in #Hungary. All four lanes blocked by #refugees walking westwards #MigrantMarch ,http://dbpedia.org/resource/Hungary,,,,
367,"RT @AmareshMisraFC: Finally, 5000 Migrants Reach #Austria , #Germany  @Hakimyasin @inabster @Lynnstroller",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Nazi_Germany,,,
368,"via @BBCBreaking Second group of 1,000 migrants leaves main station in #Budapest on foot for Austrian border ",http://dbpedia.org/resource/Budapest,,,,
369,"Germany committing national suicide as Migrant numbers entering Germany DOUBLES, 40,000 expected this weekend!!!",http://dbpedia.org/resource/Germany,http://dbpedia.org/resource/Germany,,,
370," @cnnbrk: Official in Germany, where thousands of migrants arrived, ",http://dbpedia.org/resource/Nazi_Germany,,,,
371,"EU faces migrant crisis of 'biblical proportions' as Germany registers 3,500 new refugees in just…  #birthdaybingong",http://dbpedia.org/resource/European_Union,http://dbpedia.org/resource/Nazi_Germany,,,
372,BBC NewsMigrant crisis: Record 4000 go from Serbia to HungaryBBC NewsThe number of migrants entering Hungary f... ,http://dbpedia.org/resource/Serbia,http://dbpedia.org/resource/Hungary,,,
373,RT @En_French_Coach: Hundreds of#refugees begin long march to#Austria from #Budapest #refugeecrisis #MigrantMarch #migrantcrisis #Hungary h…,http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Hungary,,
374,"Germany has taken over 50,000 migrants in the last week.The Schengen agreement allows Germany to reinstate border controls. So.. Here we go!",http://dbpedia.org/resource/Germany,http://dbpedia.org/resource/Germany,,,
375,"DESPITE BIGGER FENCE ALONG THE BORDER, 3000 MIGRANTS ENTER HUNGARY Hungary's government has revealed that 3,000... ",http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Hungary,,,
376,"RT @CBSEveningNews: ""New life, new memories, new friends"" @CharlieCBS talks to migrants as they arrive in Germany:  h…",http://dbpedia.org/resource/Nazi_Germany,,,,
377,'One million refugees' may arrive in Germany this year ,http://dbpedia.org/resource/Germany,,,,
378,"RT @MorleyRobert: 20,000 Muslim immigrants crossed into Germany on Saturday and Sunday. Merkel called it ""breathtaking"" but manageable. htt…",http://dbpedia.org/resource/Nazi_Germany,,,,
379,More than 15000 Refugees enter to Germany.,http://dbpedia.org/resource/Germany,,,,
380,"RT @ETIntlBusiness: #Hungary says 10,046 migrants entered Wednesday, new record
 ",http://dbpedia.org/resource/Hungary,,,,
381,"RT @AJEnglish: Hundreds of refugees break through police lines near Hungary's border, begin marching north.  ",http://dbpedia.org/resource/Hungary,,,,
382,"RT @MahaveerM_: EU is Getting in 2 Dangerous Ploy of ISIS With Regards to #SyrianRefugees!
Jihadis entering Germany, tracking Future ",http://dbpedia.org/resource/European_Union,http://dbpedia.org/resource/Nazi_Germany,,,
383,"RT @Independent: Austria to close borders again after 12,000 refugees enter from Hungary in 48 hours  ",http://dbpedia.org/resource/Hungary,,,,
384,RT @BBCNews: Hundreds of migrants leave Budapest station &amp; start walking for the Austrian border  ,http://dbpedia.org/resource/Budapest,,,,
385,RT @AFP: #BREAKING Budapest's main railway station has ordered everyone to leave as hundreds of migrants tried to board trains to Austria a…,http://dbpedia.org/resource/Budapest_Keleti_railway_station,http://dbpedia.org/resource/Austria,,,
386,Migrant crisis: Record 4000 go from Serbia to Hungary - BBC News  #UK #topstories,http://dbpedia.org/resource/Serbia,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/United_Kingdom,,
387,"RT @Chara_fc: #refugees receive food after they arrived at a railway station in #Vienna, #Austria,Sept. 1 #refugeeswelcome ",http://dbpedia.org/resource/Vienna,http://dbpedia.org/resource/Austria,,,
388,RT @BBCWorld: Hundreds of migrants leave Budapest station &amp; start walking for the Austrian border  ,http://dbpedia.org/resource/Budapest,,,,
389,"RT @CasMudde: 1) Hungarian refugees walking to #Austria in 1956
2) Syrian #refugees walking from #Hungary to Austria in 2015 ",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Austria,,
390,RT @jmsardo: #Hungary: Around 300 refugees escape from #Bicske train station &amp; are back in the railway. Video:  Via @…,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Bicske,,,
391,"RT @arwaCNN: #refugees from #budapest train station R walking, they say 2 #austria &amp; #germany if they have to ",http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Nazi_Germany,,,
392,"RT @agrayphoto: Composite of 32 #migrants who crossed to #roszke #hungary from #serbia today, represents 1/100th daily total @SWNS ",http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Serbia,,,
393,Migrant crisis: Hundreds protest at Hungary station ban - BBC News   #World,http://dbpedia.org/resource/Hungary,,,,
394,RT @martinkaul: Just not ending: #MigrantMarch #marchofhope #Hungary 9.09 pm ,http://dbpedia.org/resource/Hungary,,,,
395,"RT @enough14: 1651 Banner #refugeeswelcome demo #Dortmund #Germany: ""Solidarity w/o borders instead of selective nationalism"" #w2do ",http://dbpedia.org/resource/Dortmund,http://dbpedia.org/resource/Nazi_Germany,,,
396,"RT @ianbremmer: Refugees Walking to Austria
Hungarians in 1956
Syrians in 2015 ",http://dbpedia.org/resource/Austria,,,,
397,"The Latest: 500 people protest migrants' arrival in Finland: BUDAPEST, Hungary (AP) ? The latest developments as European governments...",http://dbpedia.org/resource/Finland,http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Andhra_Pradesh,
398,"RT @business: Germany beefs up border security, estimating 1 million refugees may arrive by the end of the year ",http://dbpedia.org/resource/Nazi_Germany,,,,
399,"RT @TRobinsonNewEra: Over 800,000 (fake) Muslim refugees arrived in Germany in 2015,abt 100,000 in August alone. Germanistan not far off. h…",http://dbpedia.org/resource/Nazi_Germany,,,,
400,RT @TRobinsonNewEra: Estonian reporter recognizes #AlQaeda terrorist he interviewed 2 yrs ago among #RefugeesWelcome en route to Germany. h…,http://dbpedia.org/resource/Nazi_Germany,,,,
401,"#Refugees - 20,000 march in Austria after migrant truck tragedy - EUROPE  via @HDNER",http://dbpedia.org/resource/Austria,,,,
402,"RT @Chara_fc: #refugees receive food after they arrived at a railway station in #Vienna, #Austria,Sept. 1 #refugeeswelcome ",http://dbpedia.org/resource/Vienna,http://dbpedia.org/resource/Austria,,,
403,"RT @angarant: Hungary refugees walking to Austria 1956. Syria refugees walking from Hungary to Austria 2015. 
Via @CasMudde ",http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Syria,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Austria
404,"RT @BBCWorld: Hundreds of migrants leave Budapest on foot intent on walking to Austrian border 
 ",http://dbpedia.org/resource/Budapest,,,,
405,"RT @ianbremmer: Refugees Walking to Austria
Hungarians in 1956
Syrians in 2015 ",http://dbpedia.org/resource/Austria,,,,
406,RT @En_French_Coach: Hundreds of#refugees begin long march to#Austria from #Budapest #refugeecrisis #MigrantMarch #migrantcrisis #Hungary h…,http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Hungary,,
407,"Hundreds of migrants protest at Budapest station, want to go to Germany  #world #news",http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Germany,,,
408,Rejected refugees say they'll walk 155 miles to Austria:  ,http://dbpedia.org/resource/Austria,,,,
409,RT @AhmetHusnuKoray: @KenRoth Hungarian Refugees walking to Austria in 1956 ,http://dbpedia.org/resource/Austria,,,,
410,"RT @YourAnonGlobal: Hundreds of migrants protest at Budapest station, want to go to Germany  ",http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Nazi_Germany,,,
412,"RT @UNrefugees: Najibah, 7 months pregnant, walked for 8 days to get to #Hungary #europecrisis  ",http://dbpedia.org/resource/Hungary,,,,
413,"RT @Refugees: ""Being in Austria feels like being at home."" Majed, from Damascus, Syria, walked 10 hours from Budapest ",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Damascus,http://dbpedia.org/resource/Syria,http://dbpedia.org/resource/Budapest,
414,RT @johnspatricc: » #LukeHodge Luke Hodge Thousands of refugees enter Austria2:00 » NEWS » Tasmania AUS Hobart AUS 129 ,http://dbpedia.org/resource/Tasmania,http://dbpedia.org/resource/Hobart,,,
415,Hundreds more on the march as refugees stream into Austria and Germany #refugees. ,http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Germany,,,
416,"RT @coinabs: #BULGARIA finds 10,000 #Fake Passports hidden by #Muslim refugees heading for #Germany

PASSPORTS FOR #TERRORISTS ",http://dbpedia.org/resource/Bulgaria,http://dbpedia.org/resource/Nazi_Germany,,,
417,"RT @bicester_marcus: So Cameron govt will take in 20k refugees in 5 years &amp; yet Germany takes in 10k in a day. Way to go Dave, your one com…",http://dbpedia.org/resource/Nazi_Germany,,,,
418,"Dawdling governments lead ppl act on own --&gt; 2,200 Austrian drivers join campaign to pick up refugees in Budapest ",http://dbpedia.org/resource/Budapest,,,,
419,"RT @Peettv: Migrant crisis: Record 4,000 go from Serbia to Hungary ",http://dbpedia.org/resource/Serbia,http://dbpedia.org/resource/Hungary,,,
420,RT @Free_Media_Hub: Refugee crisis: Hundreds arrive at Austria station  via  #buypens ,http://dbpedia.org/resource/Austria,,,,
421,"Thousands More Migrants Pour into Austria as 13 Drown Off Turkey: Crowded aboard buses and trains, thousands more migrants flooded in...",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Turkey,,,
422,RT @mrmatthewtaylor: Hundreds of refugees begin long march to Austria from Budapest ,http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Budapest,,,
423,"RT @VladaRH: 5,800 #refugees entered Croatia yesterday &amp; have been transported to Hungary  1,900 are currently at the…",http://dbpedia.org/resource/Croatia,http://dbpedia.org/resource/Hungary,,,
427,"RT @ianbremmer: Refugees Walking to Austria
Hungarians in 1956
Syrians in 2015 ",http://dbpedia.org/resource/Austria,,,,
428,"RT @RuptlyNewsroom: #Austria: 5,000 #refugees arrive at Vienna's Westbahnhof ",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Vienna,http://dbpedia.org/resource/Wien_Westbahnhof_railway_station,,
429,#Migrantcrisis : Hundreds protest at Hungary station ban - ,http://dbpedia.org/resource/Hungary,,,,
431,"Some 2,000 refugees arrive at Austria's border from Hungary - Austrian police ",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Hungary,,,
432,"RT @OnlineMagazin: According to Austrian authorities, today 6,500 #refugees have arrived. Only 2 refugees wanted to remain in #Austria. Res…",http://dbpedia.org/resource/Austria,,,,
433,"RT @MailOnline: 5,000 exhausted migrants arrive in Germany and Austria after a treacherous journey
 ",http://dbpedia.org/resource/Nazi_Germany,http://dbpedia.org/resource/Austria,,,
434,RT @BBCMatthewPrice: Nervous refugees in Hungary. Deal is 1 bus goes to border. When it's across they will be called and told it's not a tr…,http://dbpedia.org/resource/Hungary,,,,
435,News:  Hundreds of migrants arrive in Munich with special train from Austria ,http://dbpedia.org/resource/Munich,http://dbpedia.org/resource/Austria,,,
436,"RT @CasMudde: 1) Hungarian refugees walking to #Austria in 1956
2) Syrian #refugees walking from #Hungary to Austria in 2015 ",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Austria,,
437,"RT @CasMudde: 1) Hungarian refugees walking to #Austria in 1956
2) Syrian #refugees walking from #Hungary to Austria in 2015 ",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Austria,,
438,"RT @Holbornlolz: This ""refugee"" and family left Syria FIVE years ago and refuses asylum in Hungary. Why?

",http://dbpedia.org/resource/Syria,http://dbpedia.org/resource/Hungary,,,
439,RT @Imeldaflattery: Toys are handed out to children at Budapest station as hundreds of new migrants arrive and start trek to Austria. ,http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Austria,,,
441,"RT @cnni: Up to 10,000 migrants arrive in Germany per day. They've implemented temporary border controls  ",http://dbpedia.org/resource/Nazi_Germany,,,,
442,"RT @Muschelschloss: #marchofhope #Austria 
A second #Refugees-March has left #Budapest #Keleti. ca. 1.000 people 
 ht…",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Budapest,,,
443,RT @business: Hundreds of migrants defy authorities in Hungary and try to walk to other nations  ,http://dbpedia.org/resource/Hungary,,,,
444,"RT @UNrefugees: Najibah, 7 months pregnant, walked for 8 days to get to #Hungary #europecrisis  ",http://dbpedia.org/resource/Hungary,,,,
446,RT @NigelRooms: If at least 20k refugees arrived in Germany this weekend is the same number coming to UK over five years really enough? #re…,http://dbpedia.org/resource/Nazi_Germany,http://dbpedia.org/resource/United_Kingdom,,,
447,"New Record: 10, 046 migrants enter Hungary on Wednesday - Vanguard ",http://dbpedia.org/resource/Hungary,,,,
448,RT @martinkaul: Babys on their way to Vienna. #Marchofhope #migrantmarch #hungary 9.11 pm ,http://dbpedia.org/resource/Vienna,http://dbpedia.org/resource/Hungary,,,
449,BBC News - Migrant crisis: Hundreds protest at Hungary station ban ,http://dbpedia.org/resource/Hungary,,,,
450,RT @Volksburo: Estonian reporter recognizes #AlQaeda terrorist he interviewed 2 yrs ago among #RefugeesWelcome en route to Germany. ,http://dbpedia.org/resource/Nazi_Germany,,,,
451,"RT @BBCBreaking: Second group of 1,000 migrants leaves main station in Hungarian capital, Budapest, on foot for Austrian border ",http://dbpedia.org/resource/Budapest,,,,
453,RT @YumnaSheraziPTI: Since 2011 more than 120.000 Syrians arrived in Germany. GER has taken in more Syrians refugees than any other country…,http://dbpedia.org/resource/Nazi_Germany,,,,
454,RT @Refugees: 2700 people arrived in Hungary yesterday. Reception conditions must improve  ,http://dbpedia.org/resource/Hungary,,,,
455,RT @Refugees: 2700 people arrived in Hungary yesterday. Reception conditions must improve  ,http://dbpedia.org/resource/Hungary,,,,
456,"Some 2,000 refugees arrive at Austria's border from Hungary-Austrian police ",http://dbpedia.org/resource/Austria,,,,
457,RT @nytimes: Nearly 5000 migrants arrived in Austria on Saturday after Hungary helped them travel in safety  ,http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Hungary,,,
458,RT @chafahi: 18 yr old Afghan man has pushed his grandmother in a wheelchair from Afghanistan to Hungary #refugees ,http://dbpedia.org/resource/Afghanistan,http://dbpedia.org/resource/Hungary,,,
460,RT @Reuters: PHOTOS: Hundreds of migrants are walking from Budapest for Austria.  ,http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Austria,,,
461,"Photos: 4,000 migrants arrive in Austria seeking ASYLUM ",http://dbpedia.org/resource/Austria,,,,
462,"Photos: 4,000 migrants arrive in Austria seeking ASYLUM ",http://dbpedia.org/resource/Austria,,,,
463,"RT @stgroupeu: Record of more than 10,000 refugees enter Hungary yesterday: A one-day record of more than 10,000 unauthorized... ",http://dbpedia.org/resource/Hungary,,,,
464,RT @Reuters: PHOTOS: Hundreds of migrants are walking from Budapest for Austria.  ,http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Austria,,,
465,"Asleep on the tracks: Austria to CLOSE borders again as 12,000 refugees arrive in 48 hours ",http://dbpedia.org/resource/Austria,,,,
466,RT @AJENews: Trains from Hungary carrying hundreds of refugees arrive in Vienna and Munich.  ,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Vienna,http://dbpedia.org/resource/Munich,,
467,INFH UXEYX 110915220112 Germanys push to distribute migrants rejected by other EU nations; Thousands march to Vienna ,http://dbpedia.org/resource/European_Union,http://dbpedia.org/resource/Vienna,,,
468,"RT @arwaCNN: Refugees in #hungary holding area.Been waiting for 7hrs, 1 family got 1 bottle of water. Inhumane treatment. ",http://dbpedia.org/resource/Hungary,,,,
469,RT @BBCNews: Hundreds of migrants leave Budapest station &amp; start walking for the Austrian border  ,http://dbpedia.org/resource/Budapest,,,,
470,"Hundreds of #refugees walk 105 miles from Hungary to Austria, some with toddlers on shoulders. The EU needs common/fair policy #disgrace",http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/European_Union,,
471,"RT @Refugees: Armin is an Iranian refugee in Austria, he has been at Vienna station for 5 hourse helping with Farsi interpretation ",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Vienna,,,
472,"RT @BBCBreaking: Second group of 1,000 migrants leaves main station in Hungarian capital, Budapest, on foot for Austrian border ",http://dbpedia.org/resource/Budapest,,,,
473,RT @zeitonline: In Budapest haben sich erneut Hunderte Menschen auf den Fußweg nach Österreich gemacht:  #migrantmarc…,http://dbpedia.org/resource/Budapest,,,,
474,"RT @chicagotribune: Tears of joy, toys for kids as 5,000 migrants finally reach Austria and Germany  ",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Nazi_Germany,,,
475,Sleeping on the tracks: Austria to CLOSE its borders as 12000 refugees arrive ... -  ,http://dbpedia.org/resource/Austria,,,,
476,"RT @Mc1988: 1. Hungarian refugees walking to Austria in 1956
2. Syrian refugees walking from Hungary to Austria in 2015 ",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Austria,,
477,"RT @TRobinsonNewEra: #BREAKING Record 5,809 migrants entered Hungary in a new surge on Sunday, smashing the previous day's record of 4,330,…",http://dbpedia.org/resource/Hungary,,,,
478,"RT @MSNBC: Germany opens borders, expects 7,000 refugees from Hungary over weekend:  (Reuters) ",http://dbpedia.org/resource/Nazi_Germany,http://dbpedia.org/resource/Hungary,,,
479,RT @nytimes: Nearly 5000 migrants arrived in Austria on Saturday after Hungary helped them travel in safety  ,http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Hungary,,,
480,#BBCWorld Hundreds of migrants break through Hungarian police lines &amp; start walking towards Budapest … ,http://dbpedia.org/resource/Budapest,,,,
481,RT @ValerioDeC: #refugees: 18 yr old Afghan man has pushed his grandmother in a wheelchair from Afghanistan to Hungary ,http://dbpedia.org/resource/Afghanistan,http://dbpedia.org/resource/Hungary,,,
482,"RT @Conflicts: BREAKING: 450,000 refugees arrived in #Germany since January: vice chancellor - AFP",http://dbpedia.org/resource/Nazi_Germany,,,,
483,RT @TheWorldPost: Hundreds of migrants protest Hungary travel ban as more die at sea  ,http://dbpedia.org/resource/Hungary,,,,
484,RT @hrtvijesti: 10 buses just managed to pass from Croatia to Hungary #refugeescrisis #refugees ,http://dbpedia.org/resource/Croatia,http://dbpedia.org/resource/Hungary,,,
485,"RT @Holbornlolz: He left Syria 5 yrs ago and is going 2 Germany for a free house &amp; cash. Doesn't that make him an economic migrant?""

",http://dbpedia.org/resource/Syria,http://dbpedia.org/resource/Nazi_Germany,,,
486,"RT @igeldard: Austria to close borders again after 12,000 refugees enter from Hungary in 48 hours  ",http://dbpedia.org/resource/Hungary,,,,
487,RT @hkresic: #Croatia: a train and 10 buses full of #refugees are on their way to #Hungary border. This could get messy...,http://dbpedia.org/resource/Croatia,http://dbpedia.org/resource/Hungary,,,
488,"RT @BBCWorld: Hundreds of migrants leave Budapest on foot intent on walking to Austrian border 
 ",http://dbpedia.org/resource/Budapest,,,,
489,"RT @UNrefugees: Najibah, 7 months pregnant, walked for 8 days to get to #Hungary #europecrisis  ",http://dbpedia.org/resource/Hungary,,,,
490,RT @RichardEngel: A long and cruel walk to #Austria for migrants and refugees in #Hungary. 100 miles on foot. @NBCNightlyNews report ,http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Hungary,,,
491,"RT @AFP: #BREAKING Record 5,809 migrants entered Hungary in a new surge on Sunday, smashing the previous day's record of 4,330, Hungarian p…",http://dbpedia.org/resource/Hungary,,,,
492,"RT @AJENews: Germany says ""upper limit"" of capacity reached as 13,000 refugees arrive in Munich in one day  ",http://dbpedia.org/resource/Nazi_Germany,http://dbpedia.org/resource/Munich,,,
493,"New record number of migrants enters Hungary: Police said 4,330 migrants were detained Saturday.        ",http://dbpedia.org/resource/Hungary,,,,
494,#breakingnews Migrant crisis: Hundreds protest at Hungary station ban - BBC News: BBC...  - ,http://dbpedia.org/resource/Hungary,,,,
495,"RT @CasMudde: 1) Hungarian refugees walking to #Austria in 1956
2) Syrian #refugees walking from #Hungary to Austria in 2015 ",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Austria,,
496,#Öttevenyi #RefugeeMarch at about 120 people continue towards Austria in Street number 1 (2) ,http://dbpedia.org/resource/Austria,,,,
497,"RT @BBCWorld: Hundreds of migrants leave Budapest on foot intent on walking to Austrian border 
 ",http://dbpedia.org/resource/Budapest,,,,
498,Up to 3000 migrants enter Austria from Hungary - RTE.ie ,http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Hungary,,,
499,RT @2kdei: Hundreds of refugees are attempting to walk out of #Hungary into #Austria.,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Austria,,,
500,RT @martinkaul: Babys on their way to Vienna. #Marchofhope #migrantmarch #hungary 9.11 pm ,http://dbpedia.org/resource/Vienna,http://dbpedia.org/resource/Hungary,,,
501,Refugees in standoff outside Budapest rail station: Hundreds of refugees demanding to travel to Germany face o... ,http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Nazi_Germany,,,
502,"RT @nytimes: “Nothing but death will stop us,” said 1 of about 1,000 migrants who are walking to Germany  ",http://dbpedia.org/resource/Nazi_Germany,,,,
503,RT @ValerioDeC: #refugees: 18 yr old Afghan man has pushed his grandmother in a wheelchair from Afghanistan to Hungary ,http://dbpedia.org/resource/Afghanistan,http://dbpedia.org/resource/Hungary,,,
504,"RT @NedadMemic: 3.650 #refugees arrived at #Vienna's #Westbahnhof Station y'day, only 6 of them applied for an asylum in #Austria, others w…",http://dbpedia.org/resource/Vienna,http://dbpedia.org/resource/Wien_Westbahnhof_railway_station,http://dbpedia.org/resource/Austria,,
505,"RT @Independent: Austria to close borders again after 12,000 refugees enter from Hungary in 48 hours  ",http://dbpedia.org/resource/Hungary,,,,
506,"RT @Refugees: ""Being in Austria feels like being at home."" Majed, from Damascus, Syria, walked 10 hours from Budapest, to Austria. ",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Damascus,http://dbpedia.org/resource/Syria,http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Austria
507,"RT @AJENews: Hundreds of refugees storm re-opened train station in Hungary, desperate to get on trains  ",http://dbpedia.org/resource/Hungary,,,,
508,RT @rtenews: Hundreds of migrants have started walking from Budapest eastern railway station to Austria,http://dbpedia.org/resource/Budapest_Keleti_railway_station,http://dbpedia.org/resource/Budapest_Keleti_railway_station,http://dbpedia.org/resource/Austria,,
509,#FF #FollowBack Busloads Of Refugees Arrive At Austria's Border: Hundreds of migrants began walkin...  #RT #Follow,http://dbpedia.org/resource/Austria,,,,
510,#World: Busloads Of Refugees Arrive At Austria's Border: Hundreds of migrants began walking ...  via .@TheNewsHype,http://dbpedia.org/resource/Austria,,,,
511,"RT @SputnikInt: Record-breaking 10,000 #refugees enter Hungary in 1 day  #MigrantCrisis ",http://dbpedia.org/resource/Hungary,,,,
512,"New Record: 10, 046 migrants enter Hungary on Wednesday ",http://dbpedia.org/resource/Hungary,,,,
513,"RT @UNrefugees: Najibah, 7 months pregnant, walked for 8 days to get to #Hungary #europecrisis  ",http://dbpedia.org/resource/Hungary,,,,
514,"Some 8,000 Migrants Reach Germany After Ordeal: Thousands of refugees are given food, drink and accommodation ... ",http://dbpedia.org/resource/Nazi_Germany,,,,
515,Vice-chancellor expects 1m refugees to arrive in Germany in 2015... ,http://dbpedia.org/resource/Germany,,,,
516,"RT @Nathanial3541: More than 2,000 migrants entered Austria overnight after Hungary organised buses to take them across the border, easing …",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Hungary,,,
517,.@FCBayern has announced it will donate $1.11 million to help refugees escaping to Germany:  #goodnews #syria,http://dbpedia.org/resource/Nazi_Germany,,,,
518,RT @nytimes: Nearly 5000 migrants arrived in Austria on Saturday after Hungary helped them travel in safety  ,http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Hungary,,,
